ID,EDO,MES,ANIO,MPIO,HORA,MINUTOS,DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,TOTMUERTOS,TOTHERIDOS,CLASE,CALLE1,CALLE2,CARRETERA,LONGITUD,LATITUD,OID
1084924-999-211,1,11,2022,1,2,30,23,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,17,0,0,0,0,0,0,0,0,0,0,0,0,3,REINAS DE LA FERIA,MARÍA LUISA MIER,,-102.2573375,21.89911486,2432
1084923-999-124,1,10,2022,1,17,20,22,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,REFUGIO CARDONA,,-102.2510743,21.92879673,2433
1084923-999-125,1,10,2022,1,19,30,22,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSEMARÍA ESCRIVÁ DE BALAGUER,JOSE MARIA ESCRIVA DE BALAGUER,,-102.280282,21.82290154,2434
1084923-999-284,1,10,2022,1,7,40,11,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,8,18,0,1,0,0,0,0,0,0,0,0,0,1,2,SIGLO XXI,EL MOCHO,,-102.2470939,21.87650608,2435
1084923-999-127,1,10,2022,1,23,24,22,6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ESFUERZO NACIONAL,,-102.2535625,21.89362906,2436
1084923-999-128,1,10,2022,1,0,0,23,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,48,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL VICENTE GUERRERO SUR,GENERAL VICENTE GUERRERO SUR,,-102.2989676,21.87779278,2437
1084923-999-129,1,10,2022,1,0,35,23,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,CONGRESO DE CHILPANCINGO,HÉROE INMORTAL,,-102.2680074,21.85394035,2438
1084923-999-13,1,10,2022,1,8,47,19,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,5,9,31,0,1,0,0,0,0,0,0,0,0,0,1,2,HÉROE DE NACOZARI SUR,JULIO DÍAZ TORRE C-26N,,-102.28088340000001,21.84651262,2439
1084923-999-130,1,10,2022,1,2,55,23,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,41,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,PASEO DE SAN AGUSTÍN,,-102.3405999,21.85916448,2440
1084923-999-131,1,10,2022,1,3,40,23,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIERRA DE SAN BERNARDINO,PICACHO ORIENTE,,-102.2558305,21.90991318,2441
1084924-999-120,1,11,2022,1,19,50,25,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,61,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SAN FRANCISCO DE LOS VIVEROS,,-102.24826750000001,21.87957705,2442
1084923-999-134,1,10,2022,1,16,35,24,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,GUADALUPE GONZÁLEZ,,-102.3173813,21.90955286,2443
1084923-999-135,1,10,2022,1,19,17,24,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO ESCOBEDO,CONVENCIÓN DE 1914 SUR,,-102.2769569,21.86819834,2444
1084923-999-136,1,10,2022,1,21,30,24,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPANO,AGUASCALIENTES ORIENTE,,-102.2701913,21.90279786,2445
1084923-999-137,1,10,2022,1,23,0,24,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,45,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,ESPAÑA,,-102.3166997,21.86066743,2446
1084923-999-138,1,10,2022,1,9,15,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,LUIS DONALDO COLOSIO,M. CORONADO,,-102.31029579999999,21.92442732,2447
1084923-999-139,1,10,2022,1,10,38,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,3,GUADALUPE GONZÁLEZ,MARÍA NICOLASA MÁRQUEZ RÍOS,,-102.31261009999999,21.90940575,2448
1084924-999-70,1,11,2022,1,19,10,12,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,POLIDUCTO,POLIDUCTO,,-102.2490653,21.905869,2449
1084923-999-140,1,10,2022,1,10,55,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,ANTARES,ESTRELLA POLAR,,-102.26497590000001,21.87176688,2450
1084923-999-141,1,10,2022,1,12,44,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,TLAXCALA,,-102.3175071,21.88499771,2451
1084923-999-142,1,10,2022,1,15,20,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 PONIENTE,JARDINES ETERNOS,,-102.3124907,21.88977331,2452
1084923-999-143,1,10,2022,1,16,48,25,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,CAMPECHE,,-102.3151272,21.87297858,2453
1084923-999-144,1,10,2022,1,15,30,26,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,42,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,SAN GABRIEL,,-102.2484458,21.87264558,2454
1084923-999-145,1,10,2022,1,16,10,27,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,RICARDO GARCÍA MENDOZA,DE LOS MAESTROS,,-102.31757009999998,21.85344721,2455
1084923-999-146,1,10,2022,1,17,30,27,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,MISIÓN DE SANTA MARÍA DE JESÚS SACRAMENTADO VENEGAS DE LA TORRE,,-102.2731385,21.85008171,2456
1084923-999-147,1,10,2022,1,18,30,27,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,VALLE DE SANTIAGO,,-102.3177422,21.8823928,2457
1084923-999-148,1,10,2022,1,19,0,27,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,TEOTIHUACÁN,,-102.2816447,21.85091115,2458
1084923-999-149,1,10,2022,1,21,0,27,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,UNIVERSIDAD,LAGOS DE MORENO,,-102.3114434,21.91084382,2459
1084923-999-15,1,10,2022,1,22,35,21,5,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,35,0,1,0,0,0,0,0,0,0,0,0,1,2,CONVENCIÓN DE 1914 PONIENTE,FUNDICIÓN,,-102.3109813,21.89514077,2460
1084923-999-150,1,10,2022,1,14,40,28,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI SUR,CONVENCIÓN DE 1914 SUR,,-102.28184949999999,21.86663789,2461
1084923-999-151,1,10,2022,1,22,0,28,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,LICENCIADO ADOLFO LÓPEZ MATEOS ORIENTE,,-102.26204059999999,21.87901298,2462
1084923-999-152,1,10,2022,1,6,30,29,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,5 DE MAYO,JARDÍN DE ZARAGOZA,,-102.2956171,21.88908363,2463
1084923-999-153,1,10,2022,1,15,0,29,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,FRENTE A CEMENTOS MOCTEZUMA,,-102.2912719,21.92915459,2464
1084923-999-154,1,10,2022,1,18,50,29,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,AMOLE,MARLIN PESCADOR,,-102.24271230000001,21.92303644,2465
1084923-999-155,1,10,2022,1,19,45,29,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0,3,13 DE NOVIEMBRE,ADORATRICES,,-102.2720521,21.92272437,2466
1084923-999-156,1,10,2022,1,21,50,29,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,LICENCIADO ADOLFO LÓPEZ MATEOS PONIENTE,DOCTOR JESÚS DÍAZ DE LEÓN,,-102.2925861,21.87914791,2467
1084923-999-157,1,10,2022,1,23,17,29,6,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,4,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,TECNOLÓGICO,,-102.2445291,21.86773971,2468
1084923-999-158,1,10,2022,1,0,50,30,7,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,LIBERTAD,BENJAMÍN DE LA MORA,,-102.29970440000001,21.88748072,2469
1084923-999-159,1,10,2022,1,2,25,30,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,31,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A SAN LUIS POTOSI,PRÓCERES DE LA ENSEÑANZA,,-102.2354517,21.86466268,2470
1084923-999-16,1,10,2022,1,17,30,24,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,AVENIDA DE LOS MAESTROS,REPÚBLICA DE CUBA,,-102.3106195,21.86497777,2471
1084925-999-279,1,12,2022,1,8,15,13,2,1,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,5,9,36,0,1,0,0,0,0,0,0,0,0,0,1,2,RODOLFO LANDEROS GALLEGOS,AMPARO DE LA TORRE,,-102.2563494,21.90133042,2472
1084923-999-161,1,10,2022,1,21,0,30,7,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,GENERAL MIGUEL BARRAGÁN,JESÚS R. MACÍAS,,-102.28974620000001,21.89155929,2473
1084923-999-162,1,10,2022,1,3,20,31,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,HACIENDA EL TORIL,HACIENDA LAS AMARILLAS,,-102.2490893,21.88968295,2474
1084923-999-163,1,10,2022,1,8,20,31,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,ATOTONITLÁN,,-102.2477047,21.86350672,2475
1084923-999-164,1,10,2022,1,11,30,31,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,67,0,0,0,0,0,0,0,0,0,0,0,0,3,QUINTA,AGUASCALIENTES SUR,,-102.3007092,21.86056375,2476
1084923-999-166,1,10,2022,1,17,45,31,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN MARCOS,AGUASCALIENTES PONIENTE,,-102.3181575,21.86801795,2477
1084923-999-167,1,10,2022,1,18,25,31,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,60,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317,2478
1084923-999-168,1,10,2022,1,20,20,31,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,33,0,0,0,0,0,0,0,0,0,0,0,0,3,OJOCALIENTE,CIENEGUILLAS,,-102.251087,21.87176428,2479
1084923-999-169,1,10,2022,1,20,30,31,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,MARIANO ESCOBEDO,CONVENCIÓN DE 1914 SUR,,-102.2769569,21.86819834,2480
1084923-999-17,1,10,2022,1,1,30,26,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,29,0,1,0,1,0,0,0,0,0,0,0,2,2,HÉROE DE NACOZARI NORTE,AGLAYA,,-102.2903168,21.90759202,2481
1084923-999-170,1,10,2022,1,12,0,11,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,9,41,0,0,0,0,0,1,0,0,0,0,0,1,2,SIGLO XXI,ATOTONITLÁN,,-102.2477047,21.86350672,2482
1084923-999-171,1,10,2022,1,10,35,15,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,49,0,0,0,0,0,1,0,0,0,0,0,1,2,AGUASCALIENTES ORIENTE,TOKAY,,-102.2770651,21.91499759,2483
1084923-999-172,1,10,2022,1,16,10,20,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,22,0,0,0,0,0,1,0,0,0,0,0,1,2,SANTA MÓNICA,SIGLO XXI,,-102.320327,21.84279017,2484
1084923-999-173,1,10,2022,1,18,50,21,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,1,0,0,0,0,0,1,0,1,COTO 220,PASEO SAN GERARDO,,-102.29556629999999,21.80502902,2485
1084923-999-174,1,10,2022,1,18,50,22,6,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,35,0,0,0,0,0,1,0,0,0,0,0,1,2,5 DE MAYO,LICENCIADO BENITO JUÁREZ,,-102.2970016,21.88670128,2486
1084923-999-175,1,10,2022,1,9,30,24,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,40,0,0,0,0,0,1,0,0,0,0,0,1,2,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,RAMÓN HERNÁNDEZ MORENO,,-102.25734759999999,21.92994564,2487
1084923-999-176,1,10,2022,1,21,45,27,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,29,0,0,0,0,0,1,0,0,0,0,0,1,2,LICENCIADO MIGUEL ROMO MEDINA,GUADALUPANO,,-102.2485338,21.91672271,2488
1084923-999-177,1,10,2022,1,12,20,28,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,9,37,0,0,0,0,0,1,0,0,0,0,0,1,2,TECNOLÓGICO,SOLIDARIDAD,,-102.246675,21.86868835,2489
1084923-999-178,1,10,2022,1,6,20,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,1,0,0,0,0,0,0,0,0,0,1,2,AGUASCALIENTES PONIENTE,PROLONGACIÓN DOCTOR SALVADOR QUEZADA LIMÓN,,-102.3172846,21.88609403,2490
1084923-999-179,1,10,2022,1,1,15,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,22,0,0,0,0,0,0,0,0,0,0,0,0,3,EL MOLINO,GENERAL IGNACIO ZARAGOZA,,-102.30528840000001,21.93396488,2491
1084923-999-18,1,10,2022,1,6,32,1,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,FEDERICO MÉNDEZ,GERÓNIMO DE LA CUEVA,,-102.258043,21.93520685,2492
1084923-999-180,1,10,2022,1,2,25,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,30,0,0,0,0,0,0,0,0,0,0,0,0,3,PAULINO N. MARTÍ,JUAN BAUTISTA LASALLE,,-102.2810369,21.91946963,2493
1084923-999-181,1,10,2022,1,4,50,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,A,ARROZ,,-102.252592,21.86165102,2494
1084923-999-182,1,10,2022,1,8,40,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AYUNTAMIENTO,CONVENCIÓN DE 1914 SUR,,-102.2832917,21.86640768,2495
1084923-999-183,1,10,2022,1,19,35,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,82,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,GUADALUPE GONZÁLEZ,,-102.31622809999999,21.90424716,2496
1084923-999-184,1,10,2022,1,22,37,1,6,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,4,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,BOULEVARD A ZACATECAS,LUIS DONALDO COLOSIO,,-102.291542,21.92550317,2497
1084923-999-185,1,10,2022,1,0,40,2,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA SIGLO XXI,FRENTE TUTELAR DE MENORES,,-102.36870379999999,21.88865602,2498
1084923-999-186,1,10,2022,1,2,10,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,VERSALLES,,-102.3184478,21.87421208,2499
1084924-999-131,1,11,2022,1,14,30,27,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,40,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN PEDRO,SAN FRANCISCO DE LOS VIVEROS,,-102.24583100000001,21.88044986,2500
1084923-999-188,1,10,2022,1,3,44,2,7,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,9,59,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,LA MANZANA,,-102.2492386,21.88215112,2501
1084923-999-189,1,10,2022,1,4,0,2,7,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,FERNÁN GONZÁLEZ DE ESLAVA,PEDRO HERNÁNDEZ DE SANTA FE,,-102.26219040000001,21.92592595,2502
1084923-999-19,1,10,2022,1,14,30,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CORONEL JOSÉ FERRERO,JOSÉ MARÍA GONZÁLEZ BOCANEGRA,,-102.32406230000001,21.854816800000002,2503
1084923-999-190,1,10,2022,1,5,30,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,25,0,0,0,0,0,0,0,0,0,0,0,0,3,HÉROE DE NACOZARI NORTE,ARQUITECTO J. REFUGIO REYES,,-102.2824676,21.88322683,2504
1084923-999-191,1,10,2022,1,21,40,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,A ZACATECAS,AGUASCALIENTES NORTE,,-102.2921526,21.91535654,2505
1084923-999-192,1,10,2022,1,23,0,2,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,JUAN PABLO II,BOULEVARD JUAN PABLO II,JUAN PABLO II,-102.3529378,21.85214668,2506
1084923-999-193,1,10,2022,1,0,50,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,39,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN GABRIEL,SAN PEDRO,,-102.24440240000001,21.873966,2507
1084923-999-194,1,10,2022,1,1,4,3,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN RAFAEL,SAN JORGE,,-102.24202340000001,21.899949499999998,2508
1084925-999-288,1,12,2022,1,18,20,27,2,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,5,9,53,0,1,0,0,0,0,0,0,0,0,0,1,2,RODOLFO LANDEROS GALLEGOS,AMPARO DE LA TORRE,,-102.2563494,21.90133042,2509
1084923-999-196,1,10,2022,1,14,20,4,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,9,35,0,0,0,0,0,0,0,0,0,0,0,0,3,MANUEL GÓMEZ MORÍN,HEROICO COLEGIO MILITAR,,-102.28550899999999,21.90208865,2510
1084923-999-197,1,10,2022,1,20,15,4,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,VALLE DE SANTIAGO,,-102.3177422,21.8823928,2511
1084923-999-198,1,10,2022,1,22,2,4,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,20,0,0,0,0,0,0,0,0,0,0,0,0,3,PASEO DE TALPA,ACATIC,,-102.33640179999999,21.86189301,2512
1084925-999-300,1,12,2022,1,21,59,12,1,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,RODOLFO LANDEROS GALLEGOS,MARÍA LUISA MIER,,-102.2574891,21.90107529,2513
1084923-999-2,1,10,2022,1,18,31,26,3,1,0,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,9,20,0,0,0,0,0,0,0,1,0,0,0,1,2,AV. COLINAS DE SAN PATRICIO,COLINAS DE SAN PATRICIO,,-102.2330599,21.88829968,2514
1084923-999-20,1,10,2022,1,21,45,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,34,0,0,0,0,0,0,0,0,0,0,0,0,3,TECNOLÓGICO,OJOCALIENTE,,-102.2655183,21.88144127,2515
1084923-999-200,1,10,2022,1,21,45,6,4,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,4,9,44,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,SEÑOR DEL ENCINO,,-102.2683883,21.929099899999997,2516
1084923-999-201,1,10,2022,1,0,45,7,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,56,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,VALLE DE SANTIAGO,,-102.3177422,21.8823928,2517
1084923-999-202,1,10,2022,1,1,10,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,CONVENCIÓN DE 1914 NORTE,20 DE NOVIEMBRE,,-102.28994540000001,21.90124055,2518
1084923-999-203,1,10,2022,1,3,7,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,54,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,PROSPERIDAD,,-102.2532921,21.89634315,2519
1084923-999-204,1,10,2022,1,3,55,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,3,J JESÚS ORNELAS,DE LOS MAESTROS,,-102.3212457,21.84537684,2520
1084923-999-205,1,10,2022,1,23,30,8,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CHICHÉN ITZÁ,,-102.2523705,21.85642452,2521
1084923-999-206,1,10,2022,1,2,0,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,27,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES - ZACATECAS,BOULEVARD A ZACATECAS,AGUASCALIENTES - ZACATECAS,-102.29086720000001,21.94457909,2522
1084923-999-207,1,10,2022,1,2,5,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,9,24,0,0,0,0,0,0,0,0,0,0,0,0,3,SIGLO XXI,CIELO CLARO,,-102.25340179999999,21.89521146,2523
1084923-999-208,1,10,2022,1,2,50,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,3,JOSÉ DE JESÚS GONZÁLEZ GARCÍA,GERÓNIMO DE LA CUEVA,,-102.2605597,21.93161134,2524
1084923-999-209,1,10,2022,1,4,12,9,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,AGUASCALIENTES PONIENTE,MIRAFLORES,,-102.3169415,21.88868063,2525
1084923-999-21,1,10,2022,1,23,0,1,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,63,0,0,0,0,0,0,0,0,0,0,0,0,3,ÁGUILA,MAHATMA GANDHI,,-102.29402490000001,21.85012638,2526
